order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD000113,65.0,Soup,09-20-24,09-20-24,5.04,34.79,Car,Medium,Rainy,4.22,Route_2,CUST000113,24,Male,Jaipur,45,4,Italian,Weekly,No,Cold,3,5,Good,3,True,True,Bike-friendly,0.178823351,No
ORD000114,99.0,Taccos,02-10-24,02-10-24,9.18,20.99,Bike,High,Sunny,-3.09,Route_1,CUST000114,38,Female,Lucknow,4,3,Asian,Monthly,No,Hot,4,3,Poor,2,True,False,Mixed,0.189292594,No
ORD000115,14.0,Chicken rice,09-03-24,09-03-24,4.13,13.09,Walk,Medium,Sunny,-4.03,Route_4,CUST000115,51,Female,Chennai,47,5,Italian,Monthly,No,Cold,2,3,Fair,3,False,True,Mixed,0.21217421,No
ORD000116,47.0,Whole cake,03-09-24,03-09-24,,23.31,Car,Low,Snowy,-0.81,Route_3,CUST000116,49,Other,Chennai,18,3,Italian,Monthly,No,Hot,5,5,Fair,4,True,True,Mixed,0.596138717,No
ORD000117,54.0,Chicken rice,11-25-24,11-25-24,9.02,6.76,Bike,High,Sunny,-3.33,Route_2,CUST000117,52,Female,Lucknow,12,5,Asian,Monthly,Yes,Hot,3,1,Good,5,False,False,Mixed,0.906608767,Yes
ORD000118,28.0,Chicken rice,06-02-24,06-02-24,8.43,31.93,Walk,Low,Sunny,16.88,Route_5,CUST000118,54,Female,Delhi,14,5,Italian,Monthly,Yes,Warm,5,2,Good,1,False,True,Bike-friendly,0.999390681,Yes
ORD000119,76.0,Whole cake,03-31-24,03-31-24,13.28,48.36,Walk,Low,Rainy,16.59,Route_2,CUST000119,19,Other,Pune,23,1,Mexican,Weekly,Yes,Cold,1,5,Fair,4,False,False,Bike-friendly,0.285833181,No
ORD000120,84.0,Briyani rice,10-10-24,10-10-24,14.36,30.18,Bike,Low,Sunny,15.82,Route_4,CUST000120,41,Female,Ahmedabad,25,3,Mediterranean,Monthly,Yes,Warm,2,3,Good,1,False,False,Car-only,0.966964107,Yes
ORD000121,70.0,Cookie,03-01-24,03-01-24,6.03,14.64,Walk,Low,Snowy,7.49,Route_3,CUST000121,32,Male,Chennai,43,4,American,Monthly,No,Hot,4,4,Good,2,False,False,Bike-friendly,0.609758538,No
ORD000122,77.0,Taccos,09-08-24,09-08-24,10.01,30.73,Bike,Medium,Snowy,8.29,Route_2,CUST000122,39,Male,Mumbai,27,5,Mediterranean,Monthly,No,Hot,4,2,Good,4,False,True,Mixed,0.039782853,No
ORD000123,95.0,Burger,01-23-24,01-23-24,10.62,40.83,Walk,High,Sunny,-6.13,Route_3,CUST000123,56,Male,Bangalore,14,5,Asian,Weekly,No,Warm,1,3,Good,2,False,True,Car-only,0.173016118,No
ORD000124,1.0,Briyani rice,11-23-24,11-23-24,12.42,16.77,Walk,Medium,Snowy,-3.65,Route_5,CUST000124,55,Other,Delhi,29,2,American,Weekly,Yes,Hot,2,2,Good,5,False,False,Mixed,0.469252629,No
ORD000125,48.0,Soup,11-17-24,11-17-24,5.02,41.58,Bike,Low,Sunny,-5.89,Route_5,CUST000125,45,Male,Lucknow,43,2,Mexican,Weekly,Yes,Hot,2,3,Fair,2,False,False,Car-only,0.709352704,No
ORD000126,76.0,Whole cake,12-03-24,12-03-24,5.46,5.65,Bike,High,Rainy,2.22,Route_3,CUST000126,57,Male,Delhi,22,3,American,Monthly,No,Warm,3,4,Poor,2,True,False,Bike-friendly,0.396353913,No
ORD000127,46.0,Salad,,12-12-24,12.91,22.53,Car,Medium,Snowy,19.3,Route_5,CUST000127,37,Other,Lucknow,7,5,Mexican,Monthly,Yes,Warm,3,1,Good,2,False,False,Bike-friendly,0.445929565,No
ORD000128,85.0,Chicken rice,08-04-24,08-04-24,9.64,20.98,Bike,Medium,Rainy,13.08,Route_5,CUST000128,20,Male,Delhi,23,5,Italian,Monthly,Yes,Cold,4,1,Fair,2,True,True,Mixed,0.380668323,No
ORD000129,84.0,Shawarma,01-05-24,01-05-24,3.54,39.6,Bike,High,Sunny,-8.6,Route_5,CUST000129,55,Female,Bangalore,11,5,Asian,Weekly,No,Hot,2,4,Fair,1,False,True,Car-only,0.481596819,No
ORD000130,44.0,Chicken wings,12-07-24,12-07-24,9.34,39.19,Bike,Low,Snowy,-5.22,Route_2,CUST000130,27,Male,Ahmedabad,37,1,Asian,Weekly,No,Cold,3,5,Poor,2,True,True,Mixed,0.021965754,No
ORD000131,60.0,Pasta,06-13-24,06-13-24,10.93,18.49,Bike,Low,Sunny,13.99,Route_3,CUST000131,38,Other,Pune,41,5,Mediterranean,Monthly,Yes,Hot,1,5,Poor,5,False,True,Bike-friendly,0.53436373,No
ORD000132,22.0,Burger,11-14-24,11-14-24,8.95,27.0,Car,High,Sunny,3.01,Route_4,CUST000132,33,Female,Kolkata,40,5,Mediterranean,Weekly,Yes,Hot,5,5,Fair,2,False,True,Mixed,0.801185613,Yes
ORD000133,31.0,Shawarma,07-31-24,07-31-24,7.17,12.86,Bike,Medium,Sunny,4.17,Route_1,CUST000133,32,Other,Chennai,44,3,Mexican,Monthly,No,Warm,5,2,Good,4,True,False,Bike-friendly,0.49428192,No
ORD000134,39.0,Fried chicken,03-13-24,03-13-24,12.42,44.37,Bike,Low,Sunny,6.98,Route_2,CUST000134,58,Female,Kolkata,39,2,Mexican,Weekly,No,Hot,3,5,Fair,1,True,True,Mixed,0.418939426,No
ORD000135,56.0,Fried chicken,07-24-24,07-24-24,13.04,34.06,Bike,High,Rainy,9.55,Route_4,CUST000135,51,Female,Delhi,15,4,Italian,Monthly,No,Warm,3,3,Poor,2,False,False,Car-only,0.089392916,No
ORD000136,30.0,Soup,03-27-24,03-27-24,4.3,23.35,Bike,Low,Sunny,2.24,Route_1,CUST000136,36,Female,Ahmedabad,33,3,Mediterranean,Monthly,No,Cold,5,3,Fair,1,True,True,Mixed,0.809770936,Yes
ORD000137,68.0,Beef pie,02-11-24,02-11-24,8.58,36.84,Car,High,Rainy,16.34,Route_3,CUST000137,59,Other,Chennai,24,1,Asian,Monthly,Yes,Cold,5,5,Fair,1,True,True,Bike-friendly,0.922342941,Yes
ORD000138,66.0,Pizza,03-04-24,03-04-24,8.86,45.19,Car,High,Rainy,4.39,Route_1,CUST000138,57,Other,Chennai,38,5,Mexican,Weekly,Yes,Cold,5,4,Good,5,True,True,Bike-friendly,0.331099515,No
ORD000139,51.0,Soup,07-01-24,07-01-24,6.38,47.55,Bike,Medium,Rainy,0.37,Route_3,CUST000139,35,Female,Ahmedabad,5,5,Italian,Monthly,Yes,Hot,5,5,Poor,4,True,True,Car-only,0.721731225,No
ORD000140,82.0,Pasta,05-01-24,05-01-24,3.96,25.72,Walk,High,Sunny,-0.42,Route_5,CUST000140,47,Male,Jaipur,36,2,Mexican,Monthly,No,Cold,2,5,Poor,4,False,False,Car-only,0.681009615,No
ORD000141,61.0,Burger,08-21-24,08-21-24,9.76,16.46,Walk,High,Snowy,-8.06,Route_5,CUST000141,49,Female,Ahmedabad,30,3,Asian,Monthly,Yes,Cold,1,1,Fair,4,False,False,Bike-friendly,0.025061387,No
ORD000142,2.0,Cup cake,11-18-24,11-18-24,4.86,23.64,Bike,High,Rainy,7.92,Route_2,CUST000142,59,Female,Chennai,27,4,Italian,Weekly,No,Cold,1,4,Fair,5,False,True,Bike-friendly,0.531596471,No
ORD000143,97.0,Taccos,01-04-24,01-04-24,6.3,28.4,Car,Low,Sunny,9.03,Route_5,CUST000143,19,Other,Pune,24,5,American,Monthly,No,Hot,4,1,Poor,3,False,True,Bike-friendly,0.518778414,No
ORD000144,20.0,Fried chicken,06-22-24,06-22-24,3.04,23.99,Bike,Medium,Sunny,9.2,Route_3,CUST000144,31,Other,Delhi,14,1,Mexican,Monthly,No,Hot,3,1,Poor,2,True,False,Bike-friendly,0.717033261,No
ORD000145,26.0,Whole cake,11-27-24,11-27-24,3.03,40.27,Car,High,Rainy,17.15,Route_3,CUST000145,38,Female,Delhi,41,4,Italian,Monthly,No,Hot,2,3,Fair,5,False,False,Mixed,0.599610625,No
,21.0,Chicken pie,06-14-24,06-14-24,13.21,19.13,Bike,Medium,Sunny,-6.09,Route_2,CUST000146,20,Female,Jaipur,19,5,Italian,Weekly,No,Hot,1,1,Poor,5,False,True,Mixed,0.588197504,No
ORD000147,,Pasta,04-14-24,04-14-24,3.67,6.87,Bike,Medium,Sunny,7.1,Route_2,CUST000147,46,Male,Jaipur,10,5,Italian,Monthly,Yes,Cold,2,2,Fair,2,False,False,Bike-friendly,0.487507226,No
ORD000148,31.0,Dumplings,04-22-24,04-22-24,7.19,30.74,Bike,Medium,Sunny,-8.62,Route_1,CUST000148,21,Female,Pune,30,5,Mexican,Weekly,Yes,Hot,1,3,Fair,2,True,True,Mixed,0.344796533,No
ORD000149,43.0,Whole cake,06-18-24,06-18-24,9.64,45.26,Bike,High,Snowy,0.06,Route_2,CUST000149,53,Other,Bangalore,3,4,Mediterranean,Weekly,Yes,Cold,1,5,Fair,4,True,False,Car-only,0.312168133,No
ORD000150,68.0,Pasta,02-25-24,02-25-24,6.94,49.49,Car,Low,Snowy,3.83,Route_2,CUST000150,44,Female,Hyderabad,47,1,Italian,Monthly,Yes,Warm,5,5,Fair,2,False,False,Bike-friendly,0.536608683,No
ORD000151,74.0,Sushi,08-07-24,08-07-24,10.63,30.73,Walk,High,Sunny,19.63,Route_5,CUST000151,57,Other,Bangalore,26,5,Mediterranean,Weekly,Yes,Hot,4,5,Fair,3,True,False,Bike-friendly,0.542871943,No
ORD000152,64.0,Cookie,08-01-24,08-01-24,,38.77,Bike,High,Rainy,18.33,Route_5,CUST000152,28,Female,Delhi,42,1,Italian,Weekly,Yes,Cold,5,3,Fair,2,True,True,Mixed,0.145598032,No
ORD000153,16.0,Taccos,10-04-24,10-04-24,14.67,17.48,Walk,Medium,Snowy,6.33,Route_4,CUST000153,29,Female,Jaipur,24,4,Italian,Weekly,No,Cold,1,1,Fair,4,False,True,Bike-friendly,0.528295872,No
ORD000154,13.0,Chicken rice,08-31-24,08-31-24,13.28,17.44,Bike,Medium,Sunny,18.8,Route_5,CUST000154,31,Male,Mumbai,33,2,Asian,Weekly,Yes,Warm,2,3,Poor,4,False,False,Mixed,0.953712148,Yes
ORD000155,4.0,Fried chicken,05-16-24,05-16-24,7.44,24.03,Car,High,Rainy,-5.9,Route_5,CUST000155,21,Male,Lucknow,10,5,American,Monthly,Yes,Warm,3,5,Good,3,True,True,Car-only,0.513057677,No
ORD000156,65.0,CoffeeBoba tea,04-08-24,04-08-24,7.91,28.11,Car,Medium,Sunny,-7.22,Route_2,CUST000156,29,Other,Mumbai,37,2,Mexican,Weekly,Yes,Hot,5,5,Good,4,False,False,Bike-friendly,0.148109997,No
ORD000157,82.0,Soup,02-23-24,02-23-24,4.3,29.12,Car,High,Rainy,10.83,Route_5,CUST000157,52,Male,Ahmedabad,43,4,American,Monthly,Yes,Cold,4,1,Fair,4,False,False,Bike-friendly,0.905738444,Yes
ORD000158,71.0,Pasta,01-13-24,,12.0,23.09,Walk,Low,Rainy,0.99,Route_4,CUST000158,56,Male,Jaipur,35,1,Asian,Monthly,Yes,Hot,4,1,Poor,2,True,True,Car-only,0.839466767,Yes
ORD000159,64.0,Salad,02-25-24,02-25-24,4.72,46.99,Car,Medium,Rainy,3.14,Route_1,CUST000159,27,Female,Chennai,48,2,Mexican,Monthly,No,Warm,1,3,Good,1,True,False,Car-only,0.843087169,Yes
ORD000160,97.0,Pasta,09-30-24,09-30-24,3.19,18.97,Bike,Medium,Snowy,6.48,Route_5,CUST000160,20,Other,Mumbai,24,2,Mexican,Weekly,Yes,Warm,2,2,Poor,2,False,True,Mixed,0.435816187,No
ORD000161,99.0,Whole cake,04-10-24,04-10-24,7.55,35.46,Walk,High,Rainy,17.94,Route_2,CUST000161,60,Other,Chennai,32,5,American,Weekly,Yes,Warm,4,1,Poor,1,True,False,Bike-friendly,0.690451354,No
ORD000162,19.0,Burritos,09-10-24,09-10-24,5.36,43.03,Walk,High,Rainy,-7.14,Route_4,CUST000162,57,Female,Chennai,9,1,Italian,Monthly,No,Cold,4,1,Good,5,False,False,Car-only,0.139801981,No
ORD000163,92.0,Pasta,09-29-24,09-29-24,10.42,27.06,Car,Medium,Sunny,12.78,Route_3,CUST000163,35,Other,Kolkata,22,1,American,Monthly,Yes,Hot,2,5,Fair,3,True,False,Bike-friendly,0.84951708,Yes
ORD000164,22.0,Cookie,08-28-24,08-28-24,2.38,45.92,Walk,High,Rainy,2.41,Route_4,CUST000164,24,Male,Chennai,24,5,American,Monthly,No,Cold,1,1,Fair,5,False,True,Car-only,0.876703441,Yes
ORD000165,36.0,Burger,08-16-24,08-16-24,2.72,16.69,Walk,Medium,Snowy,1.86,Route_1,CUST000165,28,Female,Lucknow,47,3,Mediterranean,Monthly,Yes,Warm,2,4,Fair,4,False,True,Car-only,0.412667296,No
ORD000166,36.0,Pasta,08-27-24,08-27-24,,45.48,Bike,Medium,Rainy,6.12,Route_1,CUST000166,53,Other,Delhi,44,5,Mediterranean,Weekly,Yes,Cold,1,3,Good,2,False,False,Mixed,0.625401352,No
ORD000167,16.0,CoffeeBoba tea,07-04-24,07-04-24,7.36,38.47,Walk,Low,Sunny,9.48,Route_1,CUST000167,46,Female,Lucknow,46,4,Asian,Weekly,No,Hot,5,5,Good,2,True,True,Car-only,0.457666985,No
ORD000168,35.0,Sushi,04-14-24,04-14-24,8.62,10.92,Car,High,Sunny,17.06,Route_5,CUST000168,57,Male,Hyderabad,46,4,Mexican,Monthly,No,Warm,4,4,Fair,3,True,False,Mixed,0.138921582,No
ORD000169,87.0,Pasta,06-09-24,06-09-24,5.2,34.27,Walk,Low,Rainy,-1.67,Route_2,CUST000169,22,Other,Pune,45,2,Asian,Weekly,Yes,Hot,4,1,Fair,3,False,False,Bike-friendly,0.396808122,No
ORD000170,75.0,,10-07-24,10-07-24,5.96,28.37,Car,Low,Rainy,18.15,Route_4,CUST000170,59,Female,Lucknow,30,2,Mediterranean,Monthly,No,Warm,3,4,Fair,3,True,True,Car-only,0.433110262,No
ORD000171,,Cookie,06-27-24,06-27-24,6.31,36.91,Bike,Low,Sunny,0.37,Route_2,CUST000171,50,Female,Hyderabad,16,1,Italian,Monthly,No,Cold,1,5,Fair,3,False,True,Car-only,0.665800319,No
ORD000172,35.0,Whole cake,10-31-24,10-31-24,7.04,29.5,Bike,High,Sunny,-2.33,Route_4,CUST000172,27,Male,Lucknow,23,1,Mexican,Weekly,Yes,Hot,1,4,Poor,4,False,False,Bike-friendly,0.660682627,No
ORD000173,60.0,Cup cake,01-17-24,01-17-24,3.15,37.24,Bike,Medium,Snowy,-0.01,Route_1,CUST000173,23,Female,Hyderabad,16,3,American,Monthly,No,Warm,1,3,Fair,1,False,True,Car-only,0.93560727,Yes
ORD000174,69.0,Beef pie,03-09-24,03-09-24,11.25,21.01,Walk,Low,Sunny,11.94,Route_1,CUST000174,55,Female,Hyderabad,26,3,Italian,Monthly,No,Cold,4,1,Poor,5,True,False,Car-only,0.813622881,Yes
ORD000175,61.0,Sushi,04-01-24,04-01-24,5.1,22.79,Bike,Low,Sunny,-6.25,Route_4,CUST000175,25,Female,Ahmedabad,35,2,Mexican,Weekly,No,Cold,5,1,Fair,3,True,False,Mixed,0.711223712,No
ORD000176,88.0,Shawarma,10-27-24,10-27-24,5.35,16.33,Bike,Low,Sunny,9.75,Route_2,CUST000176,40,Male,Lucknow,4,3,Mexican,Weekly,No,Warm,4,3,Good,1,False,False,Car-only,0.429820617,No
ORD000177,70.0,Chicken rice,07-14-24,07-14-24,3.85,11.43,Bike,Medium,Snowy,15.86,Route_3,CUST000177,29,Female,Pune,33,5,American,Monthly,No,Warm,2,4,Poor,2,True,False,Car-only,0.143952856,No
ORD000178,1.0,Pasta,07-03-24,07-03-24,8.38,36.91,Car,Medium,Snowy,-6.26,Route_3,CUST000178,29,Other,Chennai,17,4,Mediterranean,Monthly,No,Cold,5,1,Poor,2,True,True,Mixed,0.099039099,No
ORD000179,29.0,Chicken rice,02-17-24,02-17-24,3.78,7.79,Car,Medium,Rainy,13.57,Route_2,CUST000179,56,Other,Lucknow,49,4,Mexican,Monthly,Yes,Cold,2,1,Poor,3,False,True,Bike-friendly,0.309538936,No
ORD000180,12.0,Pizza,10-09-24,10-09-24,3.36,32.03,Bike,High,Snowy,-7.07,Route_4,CUST000180,60,Other,Jaipur,18,3,Asian,Weekly,Yes,Cold,1,4,Good,5,False,True,Car-only,0.979194856,Yes
ORD000181,52.0,Pizza,04-11-24,04-11-24,11.22,6.25,Bike,High,Sunny,-9.66,Route_2,CUST000181,40,Other,Pune,44,2,Mediterranean,Monthly,No,Cold,5,1,Poor,1,True,True,Mixed,0.296675,No
ORD000182,22.0,Pasta,07-17-24,07-17-24,9.79,49.91,Bike,Low,Sunny,-0.49,Route_4,CUST000182,52,Male,Chennai,37,2,Mexican,Weekly,No,Warm,2,2,Poor,3,True,False,Mixed,0.448300937,No
ORD000183,3.0,Beef pie,10-26-24,10-26-24,6.72,11.02,Bike,Medium,Rainy,15.87,Route_4,CUST000183,42,Male,Jaipur,8,5,Mediterranean,Monthly,Yes,Warm,4,5,Good,2,True,False,Car-only,0.913388481,Yes
ORD000184,29.0,Cup cake,09-10-24,09-10-24,13.72,42.89,Walk,Low,Rainy,17.57,Route_4,CUST000184,51,Other,Mumbai,46,1,Mediterranean,Weekly,Yes,Hot,5,1,Poor,2,False,True,Car-only,0.392429085,No
ORD000185,9.0,Fried chicken,10-30-24,10-30-24,4.99,20.46,Walk,Low,Snowy,4.16,Route_4,CUST000185,26,Female,Bangalore,50,3,Mexican,Weekly,Yes,Warm,1,1,Fair,4,False,False,Bike-friendly,0.227789462,No
ORD000186,26.0,Pasta,,09-20-24,3.02,39.45,Bike,Medium,Sunny,11.49,Route_1,CUST000186,32,Other,Jaipur,48,2,Mexican,Monthly,No,Cold,3,4,Fair,1,True,False,Car-only,0.169241032,No
ORD000187,3.0,Pasta,02-03-24,02-03-24,5.48,10.07,Bike,Medium,Sunny,5.65,Route_2,CUST000187,59,Female,Bangalore,41,4,Asian,Weekly,Yes,Cold,5,2,Good,1,False,False,Car-only,0.102039034,No
ORD000188,21.0,Taccos,05-14-24,05-14-24,7.33,34.21,Walk,High,Rainy,18.53,Route_1,CUST000188,54,Male,Mumbai,18,5,Mexican,Monthly,No,Warm,1,2,Poor,3,True,True,Car-only,0.926462941,Yes
ORD000189,44.0,Taccos,11-22-24,11-22-24,4.72,29.3,Walk,Low,Snowy,-5.42,Route_3,CUST000189,56,Male,Ahmedabad,17,5,Mediterranean,Weekly,No,Cold,5,3,Good,3,True,True,Mixed,0.913883018,Yes
ORD000190,18.0,Burger,10-23-24,10-23-24,12.69,33.12,Car,High,Rainy,2.55,Route_5,CUST000190,48,Other,Bangalore,29,2,Italian,Monthly,Yes,Hot,1,4,Fair,2,True,True,Car-only,0.881520272,Yes
ORD000191,36.0,Salad,08-20-24,08-20-24,12.48,43.68,Walk,Low,Rainy,5.73,Route_5,CUST000191,44,Male,Hyderabad,49,4,American,Monthly,Yes,Hot,1,2,Poor,5,True,True,Mixed,0.642315852,No
ORD000192,93.0,Pasta,07-06-24,07-06-24,8.89,30.45,Walk,Medium,Sunny,16.38,Route_2,CUST000192,51,Other,Jaipur,43,4,Mexican,Weekly,Yes,Hot,3,4,Poor,3,True,False,Bike-friendly,0.353412773,No
ORD000193,26.0,Burger,08-18-24,08-18-24,2.34,22.76,Bike,Low,Snowy,16.32,Route_2,CUST000193,59,Other,Delhi,9,2,Italian,Weekly,Yes,Warm,5,3,Poor,1,False,True,Car-only,0.706916208,No
ORD000194,60.0,Pizza,09-24-24,09-24-24,6.88,37.14,Car,High,Snowy,17.88,Route_1,CUST000194,33,Male,Delhi,7,2,Mediterranean,Weekly,Yes,Warm,1,1,Fair,4,True,True,Mixed,0.761765127,No
ORD000195,45.0,Taccos,07-28-24,07-28-24,5.34,49.13,Car,Low,Rainy,19.36,Route_5,CUST000195,60,Male,Chennai,25,3,Asian,Weekly,Yes,Cold,2,4,Fair,2,True,True,Mixed,0.279745398,No
ORD000196,3.0,Salad,06-17-24,06-17-24,4.79,30.75,Bike,High,Sunny,18.37,Route_4,CUST000196,18,Male,Bangalore,33,1,Mexican,Monthly,Yes,Hot,5,5,Fair,3,False,True,Mixed,0.776177689,No
ORD000197,79.0,Chicken wings,07-20-24,07-20-24,11.13,12.53,Bike,Low,Sunny,15.84,Route_2,CUST000197,56,Male,Chennai,1,5,Mexican,Weekly,No,Cold,4,3,Fair,5,False,True,Car-only,0.287851595,No
,44.0,Burger,01-04-24,01-04-24,4.76,26.29,Car,Low,Sunny,-2.81,Route_4,CUST000198,40,Male,Ahmedabad,46,2,Mediterranean,Weekly,No,Hot,5,5,Good,5,False,False,Car-only,0.449184467,No
ORD000199,37.0,Briyani rice,08-05-24,08-05-24,9.27,35.14,Car,High,Rainy,19.88,Route_2,CUST000199,37,Male,Lucknow,16,4,Italian,Weekly,Yes,Cold,2,2,Good,5,False,False,Car-only,0.967986211,Yes
ORD000200,84.0,Chicken pie,08-07-24,08-07-24,5.97,33.15,Bike,Medium,Rainy,3.99,Route_1,CUST000200,25,Other,Jaipur,48,3,Mediterranean,Monthly,No,Hot,4,5,Fair,5,True,False,Mixed,0.380261095,No
ORD000201,62.0,Chicken rice,05-15-24,05-15-24,5.45,24.18,Car,Medium,Sunny,5.78,Route_1,CUST000201,55,Other,Delhi,27,4,Italian,Monthly,No,Hot,2,1,Fair,4,True,True,Bike-friendly,0.696960923,No
ORD000202,68.0,,10-18-24,10-18-24,11.22,44.05,Bike,High,Snowy,3.9,Route_4,CUST000202,42,Female,Kolkata,40,1,Mediterranean,Weekly,Yes,Hot,2,2,Poor,1,True,True,Mixed,0.733124658,No
ORD000203,46.0,Dumplings,07-06-24,07-06-24,10.91,41.57,Car,Medium,Snowy,-2.27,Route_1,CUST000203,58,Other,Delhi,43,1,Mexican,Weekly,No,Hot,5,4,Poor,3,False,True,Car-only,0.94139876,Yes
ORD000204,20.0,Salad,08-01-24,08-01-24,7.34,47.31,Bike,Medium,Rainy,10.76,Route_4,CUST000204,49,Female,Jaipur,31,5,Italian,Monthly,No,Cold,3,4,Poor,2,True,True,Bike-friendly,0.340236462,No
ORD000205,26.0,Chicken pie,09-06-24,09-06-24,8.57,38.47,Walk,Medium,Rainy,19.26,Route_4,CUST000205,21,Other,Jaipur,7,5,American,Monthly,Yes,Cold,1,3,Fair,3,False,True,Mixed,0.667636904,No
ORD000206,49.0,Chicken rice,10-26-24,10-26-24,13.77,22.55,Bike,Medium,Rainy,17.78,Route_3,CUST000206,30,Male,Pune,42,2,American,Monthly,Yes,Cold,5,1,Fair,1,False,True,Bike-friendly,0.093801968,No
ORD000207,7.0,Chicken pie,12-06-24,12-06-24,13.88,44.93,Walk,High,Rainy,-6.5,Route_3,CUST000207,38,Male,Jaipur,45,2,Mediterranean,Monthly,No,Cold,5,1,Poor,2,True,True,Bike-friendly,0.641429112,No
ORD000208,74.0,Pizza,06-13-24,06-13-24,11.03,24.1,Bike,Medium,Snowy,0.84,Route_5,CUST000208,51,Other,Ahmedabad,34,2,Mediterranean,Monthly,Yes,Warm,2,4,Poor,4,True,True,Bike-friendly,0.784022576,No
ORD000209,17.0,Cup cake,05-09-24,05-09-24,4.73,18.8,Car,Low,Snowy,12.19,Route_5,CUST000209,45,Female,Mumbai,12,1,Asian,Monthly,No,Cold,3,5,Fair,4,True,True,Car-only,0.233146563,No
ORD000210,86.0,Soup,05-25-24,05-25-24,6.32,36.06,Bike,High,Snowy,8.07,Route_4,CUST000210,54,Female,Ahmedabad,43,5,Mexican,Weekly,Yes,Cold,3,5,Poor,2,True,False,Bike-friendly,0.568856834,No
ORD000211,32.0,Chicken pie,04-16-24,04-16-24,5.04,49.94,Bike,High,Rainy,11.33,Route_1,CUST000211,26,Other,Bangalore,8,5,Mexican,Monthly,Yes,Hot,5,3,Good,2,True,True,Mixed,0.658252181,No
ORD000212,46.0,Beef pie,10-12-24,10-12-24,9.5,20.78,Car,Low,Sunny,1.28,Route_3,CUST000212,25,Male,Jaipur,42,5,Mexican,Weekly,Yes,Cold,4,5,Fair,5,True,False,Mixed,0.829503625,Yes
ORD000213,71.0,Beef pie,07-07-24,07-07-24,13.14,28.64,Bike,High,Snowy,1.35,Route_3,CUST000213,51,Female,Pune,35,3,American,Monthly,No,Warm,5,2,Poor,1,False,False,Mixed,0.161149235,No
ORD000214,,Beef pie,02-06-24,02-06-24,6.91,39.54,Bike,Medium,Snowy,4.74,Route_4,CUST000214,55,Male,Hyderabad,36,2,Mexican,Weekly,No,Hot,3,1,Fair,3,False,False,Bike-friendly,0.544263162,No
ORD000215,40.0,Chicken rice,09-22-24,09-22-24,4.64,35.27,Walk,High,Sunny,3.11,Route_2,CUST000215,23,Male,Ahmedabad,10,2,Mediterranean,Weekly,No,Hot,3,5,Good,4,True,False,Bike-friendly,0.562708324,No
ORD000216,68.0,Pizza,04-03-24,04-03-24,2.7,16.73,Walk,Medium,Sunny,5.37,Route_1,CUST000216,21,Other,Delhi,11,5,Mediterranean,Weekly,Yes,Warm,4,3,Fair,2,True,True,Car-only,0.992095499,Yes
ORD000217,93.0,Whole cake,08-02-24,08-02-24,7.79,21.28,Bike,Medium,Rainy,12.81,Route_3,CUST000217,45,Male,Chennai,6,3,Mediterranean,Weekly,No,Hot,2,3,Poor,5,True,False,Bike-friendly,0.332473513,No
ORD000218,96.0,Chicken rice,05-09-24,05-09-24,7.45,48.07,Bike,High,Snowy,-6.39,Route_2,CUST000218,22,Other,Jaipur,6,5,Asian,Monthly,No,Hot,3,5,Poor,1,True,False,Mixed,0.934726528,Yes
ORD000219,35.0,Burger,04-03-24,04-03-24,5.48,19.89,Car,Low,Sunny,19.71,Route_3,CUST000219,33,Male,Chennai,36,3,Mediterranean,Monthly,No,Cold,4,2,Good,5,False,False,Bike-friendly,0.873685574,Yes
ORD000220,95.0,Shawarma,04-21-24,04-21-24,14.4,33.23,Walk,Medium,Rainy,-4.14,Route_5,CUST000220,51,Other,Kolkata,2,5,Mexican,Weekly,Yes,Warm,4,2,Good,2,False,False,Bike-friendly,0.112886045,No
ORD000221,38.0,Shawarma,05-30-24,05-30-24,10.25,17.98,Walk,Medium,Snowy,4.3,Route_3,CUST000221,40,Other,Pune,34,4,Mexican,Monthly,Yes,Hot,2,5,Fair,2,True,False,Bike-friendly,0.984575784,Yes
ORD000222,4.0,Pizza,01-08-24,01-08-24,11.66,37.47,Car,High,Rainy,15.85,Route_2,CUST000222,56,Other,Ahmedabad,2,1,Asian,Weekly,Yes,Warm,2,3,Poor,1,True,True,Bike-friendly,0.192732479,No
ORD000223,99.0,Cookie,06-17-24,06-17-24,11.57,34.73,Car,Medium,Snowy,-4.94,Route_3,CUST000223,48,Male,Kolkata,26,2,Mediterranean,Monthly,Yes,Warm,4,2,Good,2,False,True,Car-only,0.437616938,No
ORD000224,41.0,Burger,09-05-24,09-05-24,14.25,45.24,Bike,Medium,Sunny,9.98,Route_1,CUST000224,24,Other,Lucknow,40,5,Mediterranean,Weekly,Yes,Hot,5,1,Good,5,True,False,Bike-friendly,0.36401466,No
ORD000225,71.0,Chicken pie,07-06-24,07-06-24,11.01,25.95,Bike,Medium,Snowy,-9.28,Route_1,CUST000225,37,Female,Kolkata,46,5,Italian,Weekly,Yes,Hot,1,4,Good,3,True,False,Car-only,0.478281232,No
